,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
1114,After Dark___Mr.Kitty,2022-02-19 13:45,Mr.Kitty,After Dark,257147,2022-02-19 13:45:00,0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,audio_features,2LKOHdMsL0K9KwcPRlJK2v,spotify:track:2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/tracks/2LKOHdMsL0K9KwcPRlJK2v,https://api.spotify.com/v1/audio-analysis/2LKOHdMsL0K9KwcPRlJK2v,259147,4,Time,63TYyeXlBYoYKNvE6rT3hI
1115,I'll Be Good___Jaymes Young,2022-02-19 14:16,Jaymes Young,I'll Be Good,80060,2022-02-19 14:16:00,0.389,0.277,7,-10.757,1,0.0323,0.698,0.0,0.0966,0.125,89.32,audio_features,4JuJZzGcswQszYiKJSnC6i,spotify:track:4JuJZzGcswQszYiKJSnC6i,https://api.spotify.com/v1/tracks/4JuJZzGcswQszYiKJSnC6i,https://api.spotify.com/v1/audio-analysis/4JuJZzGcswQszYiKJSnC6i,247347,4,Feel Something,6MuWCR3WPjwyKhqsTKLZ3z
1116,Sweater Weather___The Neighbourhood,2022-02-19 14:20,The Neighbourhood,Sweater Weather,240400,2022-02-19 14:20:00,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4,I Love You.,4xkM0BwLM9H2IUcbYzpcBI
1117,Softcore___The Neighbourhood,2022-02-19 14:48,The Neighbourhood,Softcore,93610,2022-02-19 14:48:00,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,audio_features,2K7xn816oNHJZ0aVqdQsha,spotify:track:2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/tracks/2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/audio-analysis/2K7xn816oNHJZ0aVqdQsha,206280,4,Hard To Imagine The Neighbourhood Ever Changing,0ODLCdHBFVvKwJGeSfd1jy
1118,Thelema___Øfdream,2022-02-19 16:26,Øfdream,Thelema,209577,2022-02-19 16:26:00,0.606,0.855,1,-8.923,1,0.0383,0.447,0.889,0.082,0.422,142.026,audio_features,098PU9y0wA153H6UI36uMy,spotify:track:098PU9y0wA153H6UI36uMy,https://api.spotify.com/v1/tracks/098PU9y0wA153H6UI36uMy,https://api.spotify.com/v1/audio-analysis/098PU9y0wA153H6UI36uMy,209577,3,"Øfdream: Anthology, Pt. 1",5ErQ2Er5dxb26cG52Kizfj
1119,Shadow Lady___Portwave,2022-02-19 16:35,Portwave,Shadow Lady,302024,2022-02-19 16:35:00,0.556,0.872,10,-3.075,0,0.0718,0.00383,0.844,0.177,0.68,103.853,audio_features,4yx91SkOX4OWjUmhEj4rDl,spotify:track:4yx91SkOX4OWjUmhEj4rDl,https://api.spotify.com/v1/tracks/4yx91SkOX4OWjUmhEj4rDl,https://api.spotify.com/v1/audio-analysis/4yx91SkOX4OWjUmhEj4rDl,302024,4,Shadow Lady,5SqGemHRM0ZfooBHuC81qK
1120,scars___vowl.,2022-02-19 17:03,vowl.,scars,83427,2022-02-19 17:03:00,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,audio_features,42ydLwx4i5V49RXHOozJZq,spotify:track:42ydLwx4i5V49RXHOozJZq,https://api.spotify.com/v1/tracks/42ydLwx4i5V49RXHOozJZq,https://api.spotify.com/v1/audio-analysis/42ydLwx4i5V49RXHOozJZq,230227,4,Know-It-All (Deluxe),2AGNF8r2y8HL85yVk2bwmS
1121,Co mi Panie dasz___Bajm,2022-02-20 03:36,Bajm,Co mi Panie dasz,218333,2022-02-20 03:36:00,0.661,0.907,6,-5.387,0,0.0567,0.00367,0.424,0.267,0.922,162.767,audio_features,45ghTMKvWtMCX9tHJCT1Zo,spotify:track:45ghTMKvWtMCX9tHJCT1Zo,https://api.spotify.com/v1/tracks/45ghTMKvWtMCX9tHJCT1Zo,https://api.spotify.com/v1/audio-analysis/45ghTMKvWtMCX9tHJCT1Zo,218333,4,Best Of (1978- 2018),36zDEOv4A5PpbFGy1BbFrX
1122,2:00___sanah,2022-02-20 03:59,sanah,2:00,4258,2022-02-20 03:59:00,0.601,0.122,3,-11.68,0,0.04,0.889,0.000712,0.169,0.212,119.698,audio_features,4s0LlMTMlsd6OrrcWJeKMI,spotify:track:4s0LlMTMlsd6OrrcWJeKMI,https://api.spotify.com/v1/tracks/4s0LlMTMlsd6OrrcWJeKMI,https://api.spotify.com/v1/audio-analysis/4s0LlMTMlsd6OrrcWJeKMI,199555,4,Irenka,3RBWb4HlzXRG0pD0eHdnwF
1123,2:00___sanah,2022-02-20 04:09,sanah,2:00,199555,2022-02-20 04:09:00,0.601,0.122,3,-11.68,0,0.04,0.889,0.000712,0.169,0.212,119.698,audio_features,4s0LlMTMlsd6OrrcWJeKMI,spotify:track:4s0LlMTMlsd6OrrcWJeKMI,https://api.spotify.com/v1/tracks/4s0LlMTMlsd6OrrcWJeKMI,https://api.spotify.com/v1/audio-analysis/4s0LlMTMlsd6OrrcWJeKMI,199555,4,Irenka,3RBWb4HlzXRG0pD0eHdnwF
1124,Sacrifice (feat. Jessie Reyez)___Black Atlass,2022-02-20 14:29,Black Atlass,Sacrifice (feat. Jessie Reyez),9560,2022-02-20 14:29:00,0.512,0.469,6,-7.813,0,0.0416,0.339,5.88e-05,0.118,0.291,126.671,audio_features,4LbfLqheRZesqH794Avpd9,spotify:track:4LbfLqheRZesqH794Avpd9,https://api.spotify.com/v1/tracks/4LbfLqheRZesqH794Avpd9,https://api.spotify.com/v1/audio-analysis/4LbfLqheRZesqH794Avpd9,209360,3,Fifty Shades Freed (Original Motion Picture Soundtrack),4w0N1CaZwQ5RPIuawqlYyy
1125,I Wanna Fuck You___Snoop Dogg,2022-02-20 14:29,Snoop Dogg,I Wanna Fuck You,113320,2022-02-20 14:29:00,0.861,0.479,7,-8.433,1,0.0515,0.0452,0.0,0.351,0.278,99.969,audio_features,1G93i9ga7ZPEOqpiNhM1mq,spotify:track:1G93i9ga7ZPEOqpiNhM1mq,https://api.spotify.com/v1/tracks/1G93i9ga7ZPEOqpiNhM1mq,https://api.spotify.com/v1/audio-analysis/1G93i9ga7ZPEOqpiNhM1mq,178840,4,Tha Blue Carpet Treatment,5EyEI8tm60S6y2YKbjE0xI
1126,Often___The Weeknd,2022-02-20 14:37,The Weeknd,Often,174223,2022-02-20 14:37:00,0.572,0.631,7,-9.836,0,0.0476,0.222,0.0,0.135,0.0713,134.078,audio_features,4PhsKqMdgMEUSstTDAmMpg,spotify:track:4PhsKqMdgMEUSstTDAmMpg,https://api.spotify.com/v1/tracks/4PhsKqMdgMEUSstTDAmMpg,https://api.spotify.com/v1/audio-analysis/4PhsKqMdgMEUSstTDAmMpg,249040,4,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s
1127,Birthday Sex___Jeremih,2022-02-20 14:58,Jeremih,Birthday Sex,226506,2022-02-20 14:58:00,0.677,0.523,7,-5.603,0,0.0439,0.295,0.0,0.15,0.446,60.019,audio_features,16XNk3bVCSHXN1rlwbXtHb,spotify:track:16XNk3bVCSHXN1rlwbXtHb,https://api.spotify.com/v1/tracks/16XNk3bVCSHXN1rlwbXtHb,https://api.spotify.com/v1/audio-analysis/16XNk3bVCSHXN1rlwbXtHb,226507,4,Jeremih,5pjw8w5tKfWgrKqsaaGBKx
1128,Love$ick (feat. A$AP Rocky)___Mura Masa,2022-02-20 15:01,Mura Masa,Love$ick (feat. A$AP Rocky),192160,2022-02-20 15:01:00,0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.753,audio_features,3sTN90bIP2cJ1783ctHykO,spotify:track:3sTN90bIP2cJ1783ctHykO,https://api.spotify.com/v1/tracks/3sTN90bIP2cJ1783ctHykO,https://api.spotify.com/v1/audio-analysis/3sTN90bIP2cJ1783ctHykO,192160,4,Mura Masa,0NBTBo1qrg554sAj79nEqD
1129,Dangerous Woman___Ariana Grande,2022-02-20 15:05,Ariana Grande,Dangerous Woman,235946,2022-02-20 15:05:00,0.662,0.602,4,-5.369,0,0.0401,0.0529,0.0,0.356,0.29,133.969,audio_features,3nef5W8jTkXrOKgCu4kmq7,spotify:track:3nef5W8jTkXrOKgCu4kmq7,https://api.spotify.com/v1/tracks/3nef5W8jTkXrOKgCu4kmq7,https://api.spotify.com/v1/audio-analysis/3nef5W8jTkXrOKgCu4kmq7,235947,3,Dangerous Woman,1QRP5lutJodPixU2EWfnD7
1130,Give Me Love___Ed Sheeran,2022-02-20 18:23,Ed Sheeran,Give Me Love,131057,2022-02-20 18:23:00,0.526,0.328,1,-9.864,1,0.0461,0.694,0.0,0.112,0.11,116.068,audio_features,0SuG9kyzGRpDqrCWtgD6Lq,spotify:track:0SuG9kyzGRpDqrCWtgD6Lq,https://api.spotify.com/v1/tracks/0SuG9kyzGRpDqrCWtgD6Lq,https://api.spotify.com/v1/audio-analysis/0SuG9kyzGRpDqrCWtgD6Lq,526387,4,+,02pi98kE0nra0yBqCStzbC
1131,Spanish Sahara___Foals,2022-02-20 21:16,Foals,Spanish Sahara,2990,2022-02-20 21:16:00,0.364,0.565,9,-10.085,0,0.0705,0.0306,0.0369,0.108,0.346,128.222,audio_features,3SJWVMRwk5z4Uaff7kGs0d,spotify:track:3SJWVMRwk5z4Uaff7kGs0d,https://api.spotify.com/v1/tracks/3SJWVMRwk5z4Uaff7kGs0d,https://api.spotify.com/v1/audio-analysis/3SJWVMRwk5z4Uaff7kGs0d,409560,4,Total Life Forever,670h50t8E3LwP2bGqxGi6E
1132,Give Me Love___Ed Sheeran,2022-02-20 21:16,Ed Sheeran,Give Me Love,2850,2022-02-20 21:16:00,0.526,0.328,1,-9.864,1,0.0461,0.694,0.0,0.112,0.11,116.068,audio_features,0SuG9kyzGRpDqrCWtgD6Lq,spotify:track:0SuG9kyzGRpDqrCWtgD6Lq,https://api.spotify.com/v1/tracks/0SuG9kyzGRpDqrCWtgD6Lq,https://api.spotify.com/v1/audio-analysis/0SuG9kyzGRpDqrCWtgD6Lq,526387,4,+,02pi98kE0nra0yBqCStzbC
1133,Cake___DZIARMA,2022-02-21 01:48,DZIARMA,Cake,186146,2022-02-21 01:48:00,0.85,0.626,1,-5.787,1,0.307,0.00356,0.0,0.623,0.454,84.977,audio_features,2us9hMvNxq041NlYfsb7EJ,spotify:track:2us9hMvNxq041NlYfsb7EJ,https://api.spotify.com/v1/tracks/2us9hMvNxq041NlYfsb7EJ,https://api.spotify.com/v1/audio-analysis/2us9hMvNxq041NlYfsb7EJ,186147,4,DZIARMA,3M2jL4tMc6m3aIFYm7MpAk
1134,When I R.I.P.___Labrinth,2022-02-21 01:55,Labrinth,When I R.I.P.,1070,2022-02-21 01:55:00,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,audio_features,2t16D9V5FmmRAJjsSpwvZf,spotify:track:2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/tracks/2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/audio-analysis/2t16D9V5FmmRAJjsSpwvZf,174568,4,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1135,Blood Sugar___Kid Bloom,2022-02-21 07:32,Kid Bloom,Blood Sugar,31940,2022-02-21 07:32:00,0.736,0.679,3,-5.483,0,0.0505,0.245,0.0,0.0736,0.374,104.042,audio_features,60iDIlOnohKwxEKW8yGdXg,spotify:track:60iDIlOnohKwxEKW8yGdXg,https://api.spotify.com/v1/tracks/60iDIlOnohKwxEKW8yGdXg,https://api.spotify.com/v1/audio-analysis/60iDIlOnohKwxEKW8yGdXg,187240,4,Blood Sugar,2UdbPu3HA7s9HljWGZAkA9
1136,Blood Sugar___Kid Bloom,2022-02-21 16:33,Kid Bloom,Blood Sugar,145067,2022-02-21 16:33:00,0.736,0.679,3,-5.483,0,0.0505,0.245,0.0,0.0736,0.374,104.042,audio_features,60iDIlOnohKwxEKW8yGdXg,spotify:track:60iDIlOnohKwxEKW8yGdXg,https://api.spotify.com/v1/tracks/60iDIlOnohKwxEKW8yGdXg,https://api.spotify.com/v1/audio-analysis/60iDIlOnohKwxEKW8yGdXg,187240,4,Blood Sugar,2UdbPu3HA7s9HljWGZAkA9
1137,Too Much___Lubalin,2022-02-21 16:36,Lubalin,Too Much,174705,2022-02-21 16:36:00,0.916,0.391,10,-7.786,0,0.0505,0.132,0.00206,0.081,0.585,107.994,audio_features,29kuMASI8uvmFP02L2x9z0,spotify:track:29kuMASI8uvmFP02L2x9z0,https://api.spotify.com/v1/tracks/29kuMASI8uvmFP02L2x9z0,https://api.spotify.com/v1/audio-analysis/29kuMASI8uvmFP02L2x9z0,219733,4,Pale,3CNJJaZvSa0zUjr6vo2qk1
1138,perfume (Sweater Beats Remix)___mehro,2022-02-21 16:38,mehro,perfume (Sweater Beats Remix),144489,2022-02-21 16:38:00,0.595,0.573,11,-7.094,0,0.0383,0.139,0.00489,0.575,0.263,147.054,audio_features,54pswekY9psksbjxhjVgzj,spotify:track:54pswekY9psksbjxhjVgzj,https://api.spotify.com/v1/tracks/54pswekY9psksbjxhjVgzj,https://api.spotify.com/v1/audio-analysis/54pswekY9psksbjxhjVgzj,144490,4,perfume (Sweater Beats Remix),41kTDeccoc5RHtdpuXIpoH
1139,Grawitacja___Lordofon,2022-02-21 16:42,Lordofon,Grawitacja,241106,2022-02-21 16:42:00,0.54,0.626,2,-9.237,1,0.0449,0.00863,0.0,0.651,0.149,107.075,audio_features,6TCDk0HGWvvDCp5YnfN4rv,spotify:track:6TCDk0HGWvvDCp5YnfN4rv,https://api.spotify.com/v1/tracks/6TCDk0HGWvvDCp5YnfN4rv,https://api.spotify.com/v1/audio-analysis/6TCDk0HGWvvDCp5YnfN4rv,241107,4,Koło,4hAkF2t12NszuON77x2qzW
1140,NDA___Billie Eilish,2022-02-21 16:45,Billie Eilish,NDA,195776,2022-02-21 16:45:00,0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,audio_features,38GBNKZUhfBkk3oNlWzRYd,spotify:track:38GBNKZUhfBkk3oNlWzRYd,https://api.spotify.com/v1/tracks/38GBNKZUhfBkk3oNlWzRYd,https://api.spotify.com/v1/audio-analysis/38GBNKZUhfBkk3oNlWzRYd,195777,4,Happier Than Ever,0JGOiO34nwfUdDrD612dOp
1141,feel good inc. (feat. Mateus Asato)___renforshort,2022-02-21 16:50,renforshort,feel good inc. (feat. Mateus Asato),199239,2022-02-21 16:50:00,0.73,0.545,8,-6.031,0,0.0378,0.148,5.53e-05,0.191,0.771,135.009,audio_features,2GzlTbrFF2V6MwRDfBnYhf,spotify:track:2GzlTbrFF2V6MwRDfBnYhf,https://api.spotify.com/v1/tracks/2GzlTbrFF2V6MwRDfBnYhf,https://api.spotify.com/v1/audio-analysis/2GzlTbrFF2V6MwRDfBnYhf,199240,4,feel good inc. (feat. Mateus Asato),6l38zfFKDZrmrU2jXqW3GQ
1142,When I R.I.P.___Labrinth,2022-02-21 16:56,Labrinth,When I R.I.P.,6240,2022-02-21 16:56:00,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,audio_features,2t16D9V5FmmRAJjsSpwvZf,spotify:track:2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/tracks/2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/audio-analysis/2t16D9V5FmmRAJjsSpwvZf,174568,4,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1143,WTF Are We Talking For___Labrinth,2022-02-21 16:58,Labrinth,WTF Are We Talking For,171049,2022-02-21 16:58:00,0.812,0.712,4,-7.878,1,0.373,0.81,0.169,0.102,0.324,136.436,audio_features,096eU6V7NOWbfgIz7r153d,spotify:track:096eU6V7NOWbfgIz7r153d,https://api.spotify.com/v1/tracks/096eU6V7NOWbfgIz7r153d,https://api.spotify.com/v1/audio-analysis/096eU6V7NOWbfgIz7r153d,171050,3,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1144,When I R.I.P.___Labrinth,2022-02-21 18:32,Labrinth,When I R.I.P.,174567,2022-02-21 18:32:00,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,audio_features,2t16D9V5FmmRAJjsSpwvZf,spotify:track:2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/tracks/2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/audio-analysis/2t16D9V5FmmRAJjsSpwvZf,174568,4,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1145,Still Don't Know My Name___Labrinth,2022-02-21 18:34,Labrinth,Still Don't Know My Name,153294,2022-02-21 18:34:00,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,audio_features,6N22FZs2ZhPBYi3b9XPajV,spotify:track:6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/tracks/6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/audio-analysis/6N22FZs2ZhPBYi3b9XPajV,153294,1,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1146,Euphoria Funfair (feat. Gustave Rudman)___Labrinth,2022-02-21 18:49,Labrinth,Euphoria Funfair (feat. Gustave Rudman),607872,2022-02-21 18:49:00,0.671,0.162,11,-17.779,1,0.0311,0.974,0.93,0.112,0.0703,105.003,audio_features,2GGhs1MVvDKTDM9eWVU0WX,spotify:track:2GGhs1MVvDKTDM9eWVU0WX,https://api.spotify.com/v1/tracks/2GGhs1MVvDKTDM9eWVU0WX,https://api.spotify.com/v1/audio-analysis/2GGhs1MVvDKTDM9eWVU0WX,607872,4,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1147,Demanding Excellence___Labrinth,2022-02-21 19:01,Labrinth,Demanding Excellence,210837,2022-02-21 19:01:00,0.695,0.333,6,-11.082,0,0.0667,0.672,0.952,0.113,0.0596,93.895,audio_features,0Hvvs3VDBQzJ6ksSLA7l4G,spotify:track:0Hvvs3VDBQzJ6ksSLA7l4G,https://api.spotify.com/v1/tracks/0Hvvs3VDBQzJ6ksSLA7l4G,https://api.spotify.com/v1/audio-analysis/0Hvvs3VDBQzJ6ksSLA7l4G,210837,4,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1148,McKay & Cassie___Labrinth,2022-02-21 19:03,Labrinth,McKay & Cassie,92566,2022-02-21 19:03:00,0.744,0.461,5,-3.916,0,0.027,0.0407,0.000323,0.0582,0.391,97.923,audio_features,6PCSrc5dBKYHSQ3SutCqgw,spotify:track:6PCSrc5dBKYHSQ3SutCqgw,https://api.spotify.com/v1/tracks/6PCSrc5dBKYHSQ3SutCqgw,https://api.spotify.com/v1/audio-analysis/6PCSrc5dBKYHSQ3SutCqgw,92566,3,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1149,Gangster___Labrinth,2022-02-21 19:05,Labrinth,Gangster,150632,2022-02-21 19:05:00,0.771,0.675,5,-8.738,1,0.401,0.652,0.0521,0.303,0.243,134.929,audio_features,0Pa8sgK7rrFAOLoU10eC13,spotify:track:0Pa8sgK7rrFAOLoU10eC13,https://api.spotify.com/v1/tracks/0Pa8sgK7rrFAOLoU10eC13,https://api.spotify.com/v1/audio-analysis/0Pa8sgK7rrFAOLoU10eC13,150632,4,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1150,When I R.I.P.___Labrinth,2022-02-21 19:08,Labrinth,When I R.I.P.,174567,2022-02-21 19:08:00,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,audio_features,2t16D9V5FmmRAJjsSpwvZf,spotify:track:2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/tracks/2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/audio-analysis/2t16D9V5FmmRAJjsSpwvZf,174568,4,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1151,Arriving at the Formal___Labrinth,2022-02-21 19:14,Labrinth,Arriving at the Formal,358260,2022-02-21 19:14:00,0.192,0.146,9,-16.51,0,0.0379,0.914,0.853,0.129,0.0738,75.219,audio_features,3cwa8OPYRkqjMzX6FbKqik,spotify:track:3cwa8OPYRkqjMzX6FbKqik,https://api.spotify.com/v1/tracks/3cwa8OPYRkqjMzX6FbKqik,https://api.spotify.com/v1/audio-analysis/3cwa8OPYRkqjMzX6FbKqik,358261,3,Euphoria (Original Score from the HBO Series),788r22Bhr3IHLTNPy8pZea
1152,BFF___bryska,2022-02-22 00:32,bryska,BFF,114662,2022-02-22 00:32:00,0.803,0.486,0,-5.82,1,0.135,0.0594,0.000373,0.106,0.52,85.02,audio_features,2IbQE4mb9VLGIj0nNJiAlA,spotify:track:2IbQE4mb9VLGIj0nNJiAlA,https://api.spotify.com/v1/tracks/2IbQE4mb9VLGIj0nNJiAlA,https://api.spotify.com/v1/audio-analysis/2IbQE4mb9VLGIj0nNJiAlA,156888,4,jestem bryska (mini album),694sraSss3PDwTtbnn0U8N
1153,Flower Night___Daria Zawiałow,2022-02-22 10:15,Daria Zawiałow,Flower Night,207813,2022-02-22 10:15:00,0.598,0.78,6,-5.77,0,0.0378,0.000744,5.41e-06,0.0518,0.717,160.028,audio_features,6eqNBmn92vbh5Ix4ePIdc5,spotify:track:6eqNBmn92vbh5Ix4ePIdc5,https://api.spotify.com/v1/tracks/6eqNBmn92vbh5Ix4ePIdc5,https://api.spotify.com/v1/audio-analysis/6eqNBmn92vbh5Ix4ePIdc5,207813,4,Wojny i Noce,3HzwI3Iu0ybrHssUfj3FRJ
1154,malinowy mus___barvinsky,2022-02-22 10:18,barvinsky,malinowy mus,176703,2022-02-22 10:18:00,0.714,0.843,5,-7.218,1,0.0521,0.262,0.000199,0.124,0.5,90.99,audio_features,4cS3T9FXkAJ8JUBUEC6Vyc,spotify:track:4cS3T9FXkAJ8JUBUEC6Vyc,https://api.spotify.com/v1/tracks/4cS3T9FXkAJ8JUBUEC6Vyc,https://api.spotify.com/v1/audio-analysis/4cS3T9FXkAJ8JUBUEC6Vyc,176703,4,malinowy mus,40OwipLtx0PhORk3i8zFlD
1155,Think About It___Dennis Lloyd,2022-02-22 10:24,Dennis Lloyd,Think About It,1187,2022-02-22 10:24:00,0.478,0.509,4,-9.252,1,0.2,0.564,0.00181,0.228,0.0599,143.7,audio_features,4Yubb5GQW1aT9Zcb5ykOkh,spotify:track:4Yubb5GQW1aT9Zcb5ykOkh,https://api.spotify.com/v1/tracks/4Yubb5GQW1aT9Zcb5ykOkh,https://api.spotify.com/v1/audio-analysis/4Yubb5GQW1aT9Zcb5ykOkh,191688,4,Think About It,2R0P3ynsQ7SBjbRJGzeY4b
1156,Enemy (with JID) - from the series Arcane League of Legends___Imagine Dragons,2022-02-22 10:52,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381,2022-02-22 10:52:00,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,audio_features,1r9xUipOqoNwggBpENDsvJ,spotify:track:1r9xUipOqoNwggBpENDsvJ,https://api.spotify.com/v1/tracks/1r9xUipOqoNwggBpENDsvJ,https://api.spotify.com/v1/audio-analysis/1r9xUipOqoNwggBpENDsvJ,173381,4,Enemy (with JID) [from the series Arcane League of Legends],1bTgKomQYSkKYPD9UI9W4b
1157,Dynasties & Dystopia (from the series Arcane League of Legends)___Denzel Curry,2022-02-22 11:07,Denzel Curry,Dynasties & Dystopia (from the series Arcane League of Legends),178080,2022-02-22 11:07:00,0.703,0.834,1,-5.134,1,0.0603,0.0139,0.0,0.1,0.863,153.97,audio_features,5EIkdrmuu2xkoQWOWjoeFY,spotify:track:5EIkdrmuu2xkoQWOWjoeFY,https://api.spotify.com/v1/tracks/5EIkdrmuu2xkoQWOWjoeFY,https://api.spotify.com/v1/audio-analysis/5EIkdrmuu2xkoQWOWjoeFY,178080,4,Dynasties & Dystopia (from the series Arcane League of Legends),6pToO8eUMMQo5hSpxE9XXh
1158,Don't Wait Up___Shakira,2022-02-22 11:53,Shakira,Don't Wait Up,204043,2022-02-22 11:53:00,0.916,0.552,3,-5.051,0,0.0546,0.344,0.000722,0.0566,0.349,118.981,audio_features,45PF1Y3RcW5MK0jxWvhc4D,spotify:track:45PF1Y3RcW5MK0jxWvhc4D,https://api.spotify.com/v1/tracks/45PF1Y3RcW5MK0jxWvhc4D,https://api.spotify.com/v1/audio-analysis/45PF1Y3RcW5MK0jxWvhc4D,204044,4,Don't Wait Up,5xEtia4eFu6W3Ql7xgR3Dp
1159,Summer of Love (Shawn Mendes & Tainy)___Shawn Mendes,2022-02-22 17:56,Shawn Mendes,Summer of Love (Shawn Mendes & Tainy),184104,2022-02-22 17:56:00,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,audio_features,0z8hI3OPS8ADPWtoCjjLl6,spotify:track:0z8hI3OPS8ADPWtoCjjLl6,https://api.spotify.com/v1/tracks/0z8hI3OPS8ADPWtoCjjLl6,https://api.spotify.com/v1/audio-analysis/0z8hI3OPS8ADPWtoCjjLl6,184104,4,Summer Of Love,4nProAxFavzKkbaRQ2Otyk
1160,Bored___Billie Eilish,2022-02-22 18:02,Billie Eilish,Bored,180933,2022-02-22 18:02:00,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,audio_features,04sN26COy28wTXYj3dMoiZ,spotify:track:04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/audio-analysis/04sN26COy28wTXYj3dMoiZ,180933,4,Bored,4iyJ8i3eKbez8JXDbsHIdZ
1161,NDA___Billie Eilish,2022-02-22 18:08,Billie Eilish,NDA,195776,2022-02-22 18:08:00,0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,audio_features,38GBNKZUhfBkk3oNlWzRYd,spotify:track:38GBNKZUhfBkk3oNlWzRYd,https://api.spotify.com/v1/tracks/38GBNKZUhfBkk3oNlWzRYd,https://api.spotify.com/v1/audio-analysis/38GBNKZUhfBkk3oNlWzRYd,195777,4,Happier Than Ever,0JGOiO34nwfUdDrD612dOp
1162,Gra___Rosalie.,2022-02-22 18:11,Rosalie.,Gra,180466,2022-02-22 18:11:00,0.75,0.563,1,-9.472,1,0.0681,0.159,0.0,0.121,0.525,81.986,audio_features,4sAOtfsV9kgDVztJzWHksP,spotify:track:4sAOtfsV9kgDVztJzWHksP,https://api.spotify.com/v1/tracks/4sAOtfsV9kgDVztJzWHksP,https://api.spotify.com/v1/audio-analysis/4sAOtfsV9kgDVztJzWHksP,180467,4,Gra,4eUMUpRfsyLgC9cyorZjKr
